MicroCenter_Price,MicroCenter_SKU,MicroCenter_Model Number,MicroCenter_Link,UUID,Product_Image
2099.99,174128,GV-N3090EAGLE O,https://www.microcenter.com/product/628414/gigabyte-geforce-rtx-3090-eagle-overclocked-triple-fan-24gb-gddr6x-pcie-40-graphics-card,314fee2b-df3a-4075-b484-72930f0ab653,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628414_174128_01_front_thumbnail.jpg
2129.99,174151,GV-N3090GAMING,https://www.microcenter.com/product/628413/gigabyte-geforce-rtx-3090-gaming-overclocked-triple-fan-24gb-gddr6x-pcie-40-graphics-card,2836b4aa-61e6-4244-aabc-a77c26dbb459,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628413_174151_01_front_thumbnail.jpg
109.99,283358,GV-N1030D4-2GL,https://www.microcenter.com/product/638152/gigabyte-nvidia-geforce-gt-1030-low-profile-d4-single-fan-2gb-gddr4-pcie-30-graphics-card,850f9629-cdbe-4a8f-9546-b3ca96e0a8db,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638152_283358_01_front_thumbnail.jpg
499.99,287722,GV-N3060AORUS E,https://www.microcenter.com/product/638652/gigabyte-nvidia-geforce-rtx-3060-aorus-elite-rev-2-overclocked-triple-fan-12gb-gddr6-pcie-40-graphics-card,21eec95e-07c8-4ba7-b84a-29b3e8174e9c,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638652_287722_01_front_thumbnail.jpg
459.99,287714,GV-N3060GAMING,https://www.microcenter.com/product/638651/gigabyte-nvidia-geforce-rtx-3060-gaming-rev-2-overclocked-triple-fan-12gb-gddr6-pcie-40-graphics-card,011cfa4c-cddc-4468-a4fd-77803e5af8a9,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638651_287714_01_front_thumbnail.jpg
599.99,309435,R2GVN306TAORUSE,https://www.microcenter.com/product/640396/gigabyte-nvidia-geforce-rtx-3060-ti-aorus-elite-lhr-overclocked-triple-fan-8gb-gddr6-pcie-40-graphics-card,1fb5b296-f6fd-4433-a052-f76a322c36f9,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/640396_309435_01_front_thumbnail.jpg
569.99,298141,R3GVN306TGAMING,https://www.microcenter.com/product/639484/gigabyte-nvidia-geforce-rtx-3060-ti-gaming-pro-lhc-overclocked-triple-fan-8gb-gddr6-pcie-40-graphics-card,27d93e37-08b2-495f-85eb-c8babe13b090,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639484_298141_01_front_thumbnail.jpg
569.99,309930,None,https://www.microcenter.com/product/640620/gigabyte-nvidia-geforce-rtx-3060-ti-gaming-rev-2-overclocked-triple-fan-8gb-gddr6-pcie-40-graphics-card,adbff5a6-a437-4e9f-aa99-d50df22f7ee2,none
799.99,303826,R2GVN3070AORUSM,https://www.microcenter.com/product/639900/gigabyte-nvidia-geforce-rtx-3070-aorus-master-lhr-overclocked-triple-fan-8gb-gddr6-pcie-40-graphics-card,7255c8cc-a596-40ec-b01b-bf126ceebb98,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639900_303826_01_front_thumbnail.jpg
979.99,287250,GV-N307TAORUS M,https://www.microcenter.com/product/638606/gigabyte-nvidia-geforce-rtx-3070-ti-aorus-master-overclocked-triple-fan-8gb-gddr6x-pcie-40-graphics-card,3032c504-14b9-4fee-8863-900a557fd47a,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638606_287250_01_front_thumbnail.jpg
849.99,287243,GV-N307TGAMING,https://www.microcenter.com/product/638605/gigabyte-nvidia-geforce-rtx-3070-ti-gaming-overclocked-triple-fan-8gb-gddr6x-pcie-40-graphics-card,b5b3b06d-73c4-44e8-9338-34ac8baecc77,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638605_287243_01_front_thumbnail.jpg
1099.99,298620,R3GVN3080AORUSM,https://www.microcenter.com/product/639486/gigabyte-nvidia-geforce-rtx-3080-aorus-master-lhr-overclocked-triple-fan-10gb-gddr6x-pcie-40-graphics-card,fc3ab0c0-c047-467e-a8f9-265037285af8,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639486_298620_01_front_thumbnail.jpg
1599.99,299115,GVN308TAORUSM12,https://www.microcenter.com/product/639527/gigabyte-nvidia-geforce-rtx-3080-ti-aorus-master-overclocked-triple-fan-12gb-gddr6x-pcie-40-graphics-card,24b3e46c-7576-4517-ad92-3c90707e8c4b,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639527_299115_01_front_thumbnail.jpg
1649.99,299099,GVN308TAORUSX12,https://www.microcenter.com/product/639526/gigabyte-nvidia-geforce-rtx-3080-ti-aorus-xtreme-overclocked-triple-fan-12gb-gddr6x-pcie-40-graphics-card,9b65022e-84f9-4a18-8bdc-9941a13e6967,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639526_299099_01_front_thumbnail.jpg
1199.99,307306,GV-N308TEAGLE-1,https://www.microcenter.com/product/640166/gigabyte-nvidia-geforce-rtx-3080-ti-eagle-overclocked-triple-fan-12gb-gddr6x-pcie-40-graphics-card,08d0c615-c420-4985-9c51-94fe4a313813,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/640166_307306_01_front_thumbnail.jpg
1479.99,284331,GV-N308TGAMING,https://www.microcenter.com/product/638405/gigabyte-nvidia-geforce-rtx-3080-ti-gaming-overclocked-triple-fan-12gb-gddr6-pcie-40-graphics-card,588ffa0e-47f5-495b-a959-f17c0b417163,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638405_284331_01_front_thumbnail.jpg
1129.99,300525,R2GVN3080AORUSX,https://www.microcenter.com/product/639675/gigabyte-nvidia-geforce-rtx-3080-xtreme-overclocked-triple-fan-10gb-gddr6x-pcie-40-graphics-card,31d6d01b-a6ba-49c0-bbf0-36aeb7f1ecb3,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639675_300525_01_front_thumbnail.jpg
2149.99,210864,GV-N3090VISION,https://www.microcenter.com/product/631756/gigabyte-nvidia-geforce-rtx-3090-vision-overclocked-triple-fan-24gb-gddr6x-pcie-40-graphics-card,59c281cf-2402-43a3-8171-b427ee5d73d5,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/631756_210864_01_front_thumbnail.jpg
579.99,308312,RX6600XTGAMINGX,https://www.microcenter.com/product/640263/msi-amd-radeon-rx-6600-xt-gaming-x-dual-fan-8gb-gddr6-pcie-40-graphics-card,b703f661-e23f-427a-ae90-410ed62bd81f,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/640263_308312_01_front_thumbnail.jpg
559.99,308304,RX6600XTMECH2X8,https://www.microcenter.com/product/640264/msi-amd-radeon-rx-6600-xt-mech-2x-overclocked-dual-fan-8gb-gddr6-pcie-40-graphics-card,e42b9daa-4de1-4580-92ad-bd9b7f4a40bd,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/640264_308304_01_front_thumbnail.jpg
879.99,250043,RX6700XTGAMINGX,https://www.microcenter.com/product/635277/msi-amd-radeon-rx-6700-xt-gaming-x-dual-fan-12gb-gddr6-pcie-40-graphics-card,cd514709-7fcd-40c3-8131-3f772af3b16b,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/635277_250043_01_front_thumbnail.jpg
809.99,250035,RX6700XTMECH2X1,https://www.microcenter.com/product/635278/msi-amd-radeon-rx-6700-xt-mech-2x-dual-fan-12gb-gddr6-pcie-40-graphics-card,898ff394-3258-4f33-9a92-b4e0dd69ac6f,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/635278_250035_01_front_thumbnail.jpg
839.99,250027,RX6700XTOCMECH2,https://www.microcenter.com/product/635279/msi-amd-radeon-rx-6700-xt-mech-2x-overclocked-dual-fan-12gb-gddr6-pcie-40-graphics-card,39065793-2e17-40c3-bdb6-6ceeec89cde6,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/635279_250027_01_front_thumbnail.jpg
1219.99,220517,R6800GXT16,https://www.microcenter.com/product/632560/msi-amd-radeon-rx-6800-gaming-x-trio-overclocked-triple-fan-16gb-gddr6-pcie-40-graphics-card,c27c07f7-f22a-44d0-a784-f871b875a221,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/632560_220517_01_front_thumbnail.jpg
1319.99,220525,R6800XTGXT16,https://www.microcenter.com/product/632555/msi-amd-radeon-rx-6800-xt-gaming-x-trio-overclocked-triple-fan-16gb-gddr6-pcie-40-graphics-card,540985dc-9b9b-4fad-8f25-90d66b612fdb,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/632555_220525_01_front_thumbnail.jpg
1719.99,239541,R6900XTGXT16,https://www.microcenter.com/product/634191/msi-amd-radeon-rx-6900-xt-gaming-x-trio-triple-fan-16gb-gddr6-pcie-40-graphics-card,9332c98d-cead-4eff-87fc-7a19fb0ee11e,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/634191_239541_01_front_thumbnail.jpg
299.99,176057,GTX 1050 TI GAMING X 4G,https://www.microcenter.com/product/471800/msi-gaming-x-geforce-gtx-1050-ti-overclocked-dual-fan-4gb-gddr5-pcie-video-card,9ac334b3-f98b-47fc-8e67-dd2d353b1351,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/471800_176057_01_front_thumbnail.jpg
64.99,963231,GT710-1GD3HLP,https://www.microcenter.com/product/460002/msi-geforce-gt-710-low-profile-passive-cooled-1gb-ddr3-pcie-20-graphics-card,ae5659e6-5924-4ab9-bc9b-ffbd48d43a81,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/460002_963231_01_front_thumbnail.jpg
69.99,963264,GT710 2GD3HLP,https://www.microcenter.com/product/460004/msi-geforce-gt-710-low-profile-passive-cooled-2gb-ddr3-pcie-30-graphics-card,4b9f15e5-9aed-4762-8222-57ca071a784a,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/460004_963264_01_front_thumbnail.jpg
279.99,935700,GTX1650 VENTUS,https://www.microcenter.com/product/606545/msi-geforce-gtx-1650-ventus-xs-overclocked-dual-fan-4gb-gddr5-pcie-30-graphics-card,a9bab72a-fb09-405c-8fec-42c8ac75e5e4,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/606545_935700_01_front_thumbnail.jpg
459.99,42028,GTX1660SUPERGAM,https://www.microcenter.com/product/616169/msi-geforce-gtx-1660-super-gaming-x-overclocked-dual-fan-pcie-30-graphics-card,34bb230c-5afe-4c01-935d-2b41ec8b024f,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/616169_042028_01_front_thumbnail.jpg
434.99,42036,GTX1660SUPERVEN,https://www.microcenter.com/product/616156/msi-geforce-gtx-1660-super-ventus-xs-overclocked-dual-fan-6gb-gddr6-pcie-30-graphics-card,dc374b58-a056-4a37-9b2e-2e9e95916809,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/616156_042036_01_front_thumbnail.jpg
389.99,897272,GTX1660TIGAMX6G,https://www.microcenter.com/product/603372/msi-geforce-gtx-1660-ti-gaming-x-overclocked-dual-fan-6gb-gddr6-pcie-30-graphics-card,9e1e2570-6ac7-46f7-8217-e0fa1b3b8785,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/603372_897272_01_front_thumbnail.jpg
459.99,897280,GTX1660TI VENTU,https://www.microcenter.com/product/603373/msi-geforce-gtx-1660-ti-ventus-xs-overclocked-dual-fan-6gb-gddr6-pcie-30-graphics-card,067c6a67-de01-491d-a68a-257e32515bab,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/603373_897280_01_front_thumbnail.jpg
799.99,193243,RTX3070GAMINGXT,https://www.microcenter.com/product/630201/msi-geforce-rtx-3070-gaming-x-trio-triple-fan-8gb-gddr6-pcie-40-graphics-card,e05ecefd-1cd4-4235-be7f-bc97c6de1998,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/630201_193243_01_front_thumbnail.jpg
729.99,193268,RTX3070VENTUS2X,https://www.microcenter.com/product/630203/msi-geforce-rtx-3070-ventus-2x-overclocked-dual-fan-8gb-gddr6-pcie-40-graphics-card,4d629223-ffc8-4d35-90e7-ba84f5f872cf,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/630203_193268_01_front_thumbnail.jpg
759.99,193326,RTX3070VENTUS3X,https://www.microcenter.com/product/630202/msi-geforce-rtx-3070-ventus-3x-overclocked-triple-fan-8gb-gddr6-pcie-40-graphics-card,58c857eb-a0a0-40d3-92bf-9f72b6f6b3fa,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/630202_193326_01_front_thumbnail.jpg
1099.99,172973,G3080V3X10C,https://www.microcenter.com/product/628331/msi-geforce-rtx-3080-ventus-3x-overclocked-triple-fan-10gb-gddr6x-pcie-40-graphics-card,55739e4c-512e-456a-b221-1ec7e18f587a,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628331_172973_01_front_thumbnail.jpg
2269.99,173005,G3090GXT24,https://www.microcenter.com/product/628320/msi-geforce-rtx-3090-gaming-x-trio-triple-fan-24gb-gddr6x-pcie-40-graphics-card,452d2196-6dd2-4503-b4fd-bfa5c7a07e43,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628320_173005_01_front_thumbnail.jpg
2369.99,207779,RTX3090SUPRIMX2,https://www.microcenter.com/product/631534/msi-geforce-rtx-3090-suprim-x-overclocked-triple-fan-24gb-gddr6x-pcie-40-graphics-card,d4fcfa42-4eab-468c-a06f-2f79d22373b7,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/631534_207779_01_front_thumbnail.jpg
2239.99,172999,G3090V3X24C,https://www.microcenter.com/product/628326/msi-geforce-rtx-3090-ventus-3x-overclocked-triple-fan-24gb-gddr6x-pcie-40-graphics-card,fb33da53-3f31-46b9-9bc8-b9515db72056,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628326_172999_01_front_thumbnail.jpg
54.99,287391,N210-MD1G/D3,https://www.microcenter.com/product/638630/msi-nvidia-geforce-210-n210-md1g-d3-single-fan-1gb-ddr3-pcie-20-graphics-card,0cd9af7d-0b8a-4af6-8fc7-b983a42458e2,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638630_287391_01_front_thumbnail.jpg
114.99,251686,GT 1030 2GD4 LP,https://www.microcenter.com/product/508643/msi-nvidia-geforce-gt-1030-2gd4-lp-overclocked-single-fan-2gb-gddr4-pcie-30-graphics-card,d004160f-f447-4055-ab32-0e5ae1a4b080,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/508643_251686_01_front_thumbnail.jpg
104.99,234872,GT10302GLPOC,https://www.microcenter.com/product/633833/msi-nvidia-geforce-gt-1030-lp-overclocked-single-fan-2gb-gddr5-pcie-30-graphics-card,a2732133-fc76-4846-803c-ad89d7088822,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/633833_234872_01_front_thumbnail.jpg
69.99,287227,GT 710 2GD3 LP,https://www.microcenter.com/product/638591/msi-nvidia-geforce-gt-710-2gd3-lp-single-fan-2gb-ddr3-pcie-20-graphics-card,479d644b-3074-4578-9e91-793785631528,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638591_287227_01_front_thumbnail.jpg
109.99,289496,N730K-2GD3H/LPV,https://www.microcenter.com/product/638790/msi-nvidia-geforce-gt-730-n730k-2gd3h-lpv1-passive-cooled-2gb-ddr3-pcie-20-graphics-card,d80216d1-f40a-43d9-aa03-3ba80dd3b859,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638790_289496_01_front_thumbnail.jpg
139.99,289488,N730K-4GD3/OCV1,https://www.microcenter.com/product/638789/msi-nvidia-geforce-gt-730-n730k-4gd3-ocv1-overclocked-single-fan-4gb-ddr3-pcie-20-graphics-card,141df57a-495c-42ef-af60-20eb008906d4,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638789_289488_01_front_thumbnail.jpg
279.99,222364,OCGTX1050TI4GT,https://www.microcenter.com/product/632714/msi-nvidia-geforce-gtx-1050-ti-overclocked-dual-fan-4gb-gddr5-pcie-30-graphics-card,219d0424-0384-4f9d-8c3d-b1fbd2b874fd,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/632714_222364_01_front_thumbnail.jpg
539.99,234864,RTX3060GAMINGX1,https://www.microcenter.com/product/633838/msi-nvidia-geforce-rtx-3060-gaming-x-overclocked-dual-fan-12gb-gddr6-pcie-40-graphics-card,3cb44b35-5377-4344-b7cd-fc2fbcc13fc7,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/633838_234864_01_front_thumbnail.jpg
559.99,234807,RTX3060GAMINGXT,https://www.microcenter.com/product/633837/msi-nvidia-geforce-rtx-3060-gaming-x-trio-overclocked-triple-fan-12gb-gddr6-pcie-40-graphics-card,c345b527-145b-445a-a550-afcbab76273d,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/633837_234807_01_front_thumbnail.jpg
579.99,322289,RTX3060GAMINGZT,https://www.microcenter.com/product/641819/msi-nvidia-geforce-rtx-3060-gaming-z-trio-overclocked-triple-fan-12gb-gddr6-pcie-40-graphics-card,c4d0b73a-2d47-4530-9dfd-3597a1da18b0,none
649.99,303883,LHRRTX3060TIGAM,https://www.microcenter.com/product/639906/msi-nvidia-geforce-rtx-3060-ti-gaming-x-lhr-dual-fan-8gb-gddr6-pcie-40-graphics-card,03667498-5524-4721-bb1c-1c467c271f9f,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639906_303883_01_front_thumbnail.jpg
679.99,313999,LHRRTX3060TIZTR,https://www.microcenter.com/product/640967/msi-nvidia-geforce-rtx-3060-ti-gaming-z-trio-lhr-triple-fan-8gb-gddr6-pcie-40-graphics-card,b6c4fc15-4730-4b0b-9194-f24b8d0fc563,none
629.99,297143,RTX3060TILHRVEN,https://www.microcenter.com/product/639398/msi-nvidia-geforce-rtx-3060-ti-ventus-2x-lhr-overclocked-dual-fan-8gb-gddr6-pcie-40-graphics-card,61e89ebc-79cc-4de2-b4bc-037fe81d3410,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639398_297143_01_front_thumbnail.jpg
659.99,304592,LHRRTX3060TIVEN,https://www.microcenter.com/product/639955/msi-nvidia-geforce-rtx-3060-ti-ventus-3x-lhr-overclocked-triple-fan-8gb-gddr6-pcie-40-graphics-card,5a0429db-4d0a-4705-b8ef-2581e2f3865a,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639955_304592_01_front_thumbnail.jpg
504.99,234849,RTX3060VENTUS2X,https://www.microcenter.com/product/633840/msi-nvidia-geforce-rtx-3060-ventus-2x-overclocked-dual-fan-12gb-gddr6-pcie-40-graphics-card,a1c7b51e-efb3-4a14-af8d-3c82e186f79e,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/633840_234849_01_front_thumbnail.jpg
519.99,234856,RTX3060VENTUS3X,https://www.microcenter.com/product/633839/msi-nvidia-geforce-rtx-3060-ventus-3x-overclocked-triple-fan-12gb-gddr6-pcie-40-graphics-card,3ad9bff0-3d4b-450e-980b-9990950fbdc4,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/633839_234856_01_front_thumbnail.jpg
809.99,301291,LHRRTX3070GAMIN,https://www.microcenter.com/product/639763/msi-nvidia-geforce-rtx-3070-gaming-z-trio-lhr-triple-fan-8gb-gddr6-pcie-40-graphics-card,6729f417-e194-4eb4-a9ae-231a5e84e071,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639763_301291_01_front_thumbnail.jpg
839.99,310169,LHRRTX3070SUPRI,https://www.microcenter.com/product/640491/msi-nvidia-geforce-rtx-3070-suprim-x-lhr-triple-fan-8gb-gddr6-pcie-40-graphics-card,9921cc82-2feb-4f01-9b27-f8812b28b7b4,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/640491_310169_01_front_thumbnail.jpg
959.99,287011,RTX3070TI GAMIN,https://www.microcenter.com/product/638566/msi-nvidia-geforce-rtx-3070-ti-gaming-x-trio-triple-fan-8gb-gddr6x-pcie-40-graphics-card,912bd6d2-1ea6-4b86-a2cc-ff251730c362,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638566_287011_01_front_thumbnail.jpg
909.99,287029,RTX3070TI VENTU,https://www.microcenter.com/product/638567/msi-nvidia-geforce-rtx-3070-ti-ventus-3x-overclocked-triple-fan-8gb-gddr6x-pcie-40-graphics-card,c2e10fbf-4ffa-437c-b9df-ec20df0f719d,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638567_287029_01_front_thumbnail.jpg
729.99,311027,LHRRTX3070VENTU,https://www.microcenter.com/product/640492/msi-nvidia-geforce-rtx-3070-ventus-2x-lhr-overclocked-dual-fan-8gb-gddr6-pcie-40-graphics-card,c8fd117f-2a20-4c9d-a569-49df2145a5e8,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/640492_311027_01_front_thumbnail.jpg
1149.99,298505,RTX3080GAMZLHR,https://www.microcenter.com/product/639544/msi-nvidia-geforce-rtx-3080-gaming-z-trio-lhr-triple-fan-10gb-gddr6x-pcie-40-graphics-card,32bb0177-f842-4f14-87ef-cd6bd351d3d6,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/639544_298505_01_front_thumbnail.jpg
1729.99,283721,RTX3080TIVENTUS,https://www.microcenter.com/product/638328/msi-nvidia-geforce-rtx-3080-ti-ventus-3x-overclocked-triple-fan-12gb-gddr6x-pcie-40-graphics-card,5642fb25-f2f0-4d24-87ab-663c642f496f,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/638328_283721_01_front_thumbnail.jpg
1099.99,306407,LHRRTX3080VENTU,https://www.microcenter.com/product/640129/msi-nvidia-geforce-rtx-3080-ventus-lhr-overclocked-triple-fan-10gb-gddr6x-pcie-40-graphics-card,6e25a6bc-42cc-4abc-a0b5-4bc2ee4f6342,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/640129_306407_01_front_thumbnail.jpg
209.99,60996,RX5500XTMECH8GO,https://www.microcenter.com/product/617678/msi-radeon-rx-5500-xt-mech-overclocked-dual-fan-8gb-gddr6-pcie-40-graphics-card,8e3c1c2b-0b5a-47aa-b3d9-17a874ce7bf5,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/617678_060996_01_front_thumbnail.jpg
599.99,42135,RX5700XTGAMINGX,https://www.microcenter.com/product/616173/msi-radeon-rx-5700-xt-gaming-x-dual-fan-8gb-gddr6-pcie-40-graphics-card,496f3d90-a75c-478e-ba9f-b0e105eff162,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/616173_042135_01_front_thumbnail.jpg
299.99,191577,RRS-00001,https://www.microcenter.com/product/629789/microsoft-xbox-series-s-512gb-console,f6920bd1-e968-40d5-b3e1-0c3f9a18b747,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/629789_191577_01_front_thumbnail.jpg
499.99,191429,RRT-00001,https://www.microcenter.com/product/629788/microsoft-xbox-series-x-1tb-console,fa1711e7-d840-4f12-b066-b2b2113e3a92,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/629788_191429_01_front_thumbnail.jpg
349.99,181941,VCQP1000V2-PB,https://www.microcenter.com/product/628463/pny-quadro-p1000-v2-single-fan-4gb-gddr5-pcie-30-graphics-card,a3bd702a-4f72-429c-b7bc-3f4bfb8a5922,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628463_181941_01_front_thumbnail.jpg
459.99,182022,VCQP2200-SB,https://www.microcenter.com/product/628464/pny-quadro-p2200-single-fan-5gb-gddr5x-pcie-30-graphics-card,d3b09307-80b8-4b3c-afba-a23d5f5df2bd,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628464_182022_01_front_thumbnail.jpg
169.99,181966,VCQP400V2-PB,https://www.microcenter.com/product/628459/pny-quadro-p400-v2-single-fan-2gb-gddr5-pcie-30-graphics-card,ba2dee70-36d2-49d2-b71a-2ac95f9a9d5e,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628459_181966_01_front_thumbnail.jpg
199.99,181974,VCQP620V2-PB,https://www.microcenter.com/product/628460/pny-quadro-p620-v2-single-fan-2gb-gddr5-pcie-30-graphics-card,8bac98b7-f873-4789-b1cd-3a8898498894,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628460_181974_01_front_thumbnail.jpg
1049.99,181990,VCQRTX4000-PB,https://www.microcenter.com/product/613412/pny-quadro-rtx-4000-single-fan-8gb-gddr6-pcie-30-graphics-card,f1b531e2-3967-4ea6-abf2-c1674e4a39a1,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/613412_181990_01_front_thumbnail.jpg
